brand,model,transmission,age,fuel,engine,km,owner,price,location,mileage,power,seats,type
tata,tiago,manual,6.0,petrol,,38017.0,1.0,419000.0,uttar pradesh,,,5.0,hatchback
hyundai,grand i10,automatic,7.0,petrol,,38444.0,2.0,529000.0,maharashtra,,,5.0,hatchback
maruti,ertiga,manual,9.0,cng,,73299.0,2.0,721000.0,maharashtra,,,5.0,suv
maruti,swift,automatic,6.0,diesel,,70690.0,1.0,745000.0,karnataka,,,5.0,hatchback
maruti,celerio,manual,3.0,petrol,,10723.0,1.0,603000.0,uttar pradesh,,,5.0,hatchback
maruti,swift,manual,13.0,diesel,,63086.0,1.0,405000.0,karnataka,,,5.0,hatchback
maruti,new wagon-r,manual,3.0,cng,,44203.0,1.0,590000.0,delhi,,,5.0,hatchback
hyundai,xcent,manual,9.0,cng,,99625.0,1.0,681000.0,gujarat,,,5.0,sedan
maruti,baleno,manual,5.0,petrol,,18809.0,1.0,650000.0,maharashtra,,,5.0,hatchback
datsun,redi go,manual,3.0,petrol,,24021.0,1.0,477000.0,telangana,,,5.0,hatchback
maruti,ignis,automatic,7.0,petrol,,41720.0,1.0,551000.0,delhi,,,5.0,hatchback
maruti,wagon r 1.0,manual,9.0,petrol,,38892.0,1.0,372000.0,rajasthan,,,5.0,hatchback
tata,nexon,manual,3.0,petrol,,16318.0,1.0,1020000.0,tamil nadu,,,5.0,suv
honda,amaze,automatic,10.0,petrol,,17960.0,2.0,673000.0,tamil nadu,,,5.0,sedan
maruti,wagon r 1.0,manual,11.0,cng,,95381.0,1.0,267000.0,maharashtra,,,5.0,hatchback
maruti,swift,manual,11.0,petrol,,92529.0,1.0,436000.0,karnataka,,,5.0,hatchback
mahindra,xuv 3oo,manual,2.0,diesel,,8751.0,2.0,1204000.0,tamil nadu,,,5.0,suv
datsun,go plus,manual,6.0,petrol,,12424.0,1.0,329000.0,gujarat,,,5.0,hatchback
maruti,swift,manual,6.0,petrol,,43348.0,1.0,549000.0,west bengal,,,5.0,hatchback
volkswagen,ameo,automatic,7.0,diesel,,117881.0,1.0,473000.0,uttar pradesh,,,5.0,sedan
hyundai,creta,automatic,8.0,petrol,,73208.0,1.0,1011000.0,telangana,,,5.0,suv
hyundai,new santro,manual,6.0,petrol,,53605.0,1.0,489650.0,karnataka,,,5.0,hatchback
honda,wr-v,manual,7.0,diesel,,46910.0,1.0,748000.0,gujarat,,,5.0,suv
toyota,etios,manual,11.0,petrol,,81689.0,3.0,234000.0,delhi,,,5.0,sedan
honda,jazz,manual,7.0,petrol,,45938.0,2.0,597000.0,karnataka,,,5.0,hatchback
maruti,celerio,manual,3.0,cng,,52703.0,1.0,526000.0,haryana,,,5.0,hatchback
maruti,ignis,automatic,7.0,petrol,,21221.0,1.0,524000.0,gujarat,,,5.0,hatchback
maruti,wagon r 1.0,manual,12.0,cng,,48766.0,1.0,301000.0,maharashtra,,,5.0,hatchback
hyundai,i20,manual,13.0,petrol,,80496.0,1.0,305000.0,maharashtra,,,5.0,hatchback
maruti,alto 800,manual,8.0,petrol,,60497.0,1.0,307000.0,tamil nadu,,,5.0,hatchback
hyundai,grand i10,automatic,7.0,petrol,,83663.0,1.0,472650.0,maharashtra,,,5.0,hatchback
maruti,dzire,manual,3.0,petrol,,17552.0,2.0,767000.0,bihar,,,5.0,sedan
honda,city,manual,11.0,diesel,,60757.0,2.0,212000.0,bihar,,,5.0,sedan
maruti,swift,automatic,5.0,petrol,,49294.0,2.0,563000.0,maharashtra,,,5.0,hatchback
maruti,dzire,manual,7.0,petrol,,41032.0,1.0,796000.0,delhi,,,5.0,sedan
hyundai,elite i20,manual,5.0,petrol,,29511.0,1.0,672000.0,karnataka,,,5.0,hatchback
maruti,wagon r 1.0,manual,12.0,petrol,,46032.0,1.0,305000.0,maharashtra,,,5.0,hatchback
maruti,dzire,manual,3.0,petrol,,32520.0,1.0,763000.0,uttar pradesh,,,5.0,sedan
maruti,s presso,manual,4.0,petrol,,14094.0,1.0,463000.0,gujarat,,,5.0,hatchback
hyundai,eon,manual,11.0,petrol,,107347.0,1.0,221000.0,,,,5.0,hatchback
skoda,rapid,automatic,7.0,petrol,,33434.0,1.0,739000.0,maharashtra,,,5.0,sedan
maruti,alto 800,manual,5.0,petrol,,15918.0,1.0,328000.0,delhi,,,5.0,hatchback
maruti,wagon r 1.0,manual,6.0,cng,,56733.0,1.0,429000.0,maharashtra,,,5.0,hatchback
tata,tigor,automatic,3.0,petrol,,11027.0,1.0,835000.0,bihar,,,5.0,sedan
hyundai,new i20,manual,2.0,petrol,,33567.0,1.0,739000.0,punjab,,,5.0,hatchback
volkswagen,polo,manual,9.0,petrol,,47618.0,1.0,423000.0,telangana,,,5.0,hatchback
hyundai,i10,manual,11.0,petrol,,74181.0,1.0,303000.0,maharashtra,,,5.0,hatchback
mahindra,tuv300,manual,5.0,diesel,,111198.0,1.0,822000.0,tamil nadu,,,5.0,suv
honda,wr-v,manual,6.0,petrol,,37160.0,1.0,625000.0,delhi,,,5.0,suv
maruti,swift,manual,7.0,petrol,,27468.0,1.0,470000.0,haryana,,,5.0,hatchback
hyundai,eon,manual,6.0,petrol,,90496.0,2.0,320000.0,maharashtra,,,5.0,hatchback
maruti,dzire,manual,6.0,diesel,,72274.0,1.0,706000.0,karnataka,,,5.0,sedan
maruti,baleno,manual,7.0,diesel,,66853.0,1.0,604000.0,tamil nadu,,,5.0,hatchback
maruti,alto 800,manual,6.0,petrol,,23563.0,1.0,350000.0,maharashtra,,,5.0,hatchback
tata,zest,manual,7.0,petrol,,104113.0,2.0,358000.0,,,,5.0,sedan
maruti,baleno,manual,5.0,petrol,,44489.0,1.0,663000.0,tamil nadu,,,5.0,hatchback
toyota,yaris,manual,5.0,petrol,,27652.0,2.0,724000.0,tamil nadu,,,5.0,sedan
honda,crv,automatic,10.0,petrol,,61741.0,1.0,922000.0,maharashtra,,,7.0,lux_suv
maruti,eeco,manual,5.0,petrol,,86434.0,1.0,449000.0,gujarat,,,5.0,suv
hyundai,grand i10 nios,manual,3.0,cng,,39615.0,1.0,709000.0,gujarat,,,5.0,hatchback
maruti,baleno,manual,5.0,petrol,,16856.0,1.0,673000.0,madhya pradesh,,,5.0,hatchback
maruti,wagon r 1.0,manual,7.0,cng,,77579.0,1.0,402000.0,maharashtra,,,5.0,hatchback
maruti,alto 800,manual,11.0,petrol,,47583.0,1.0,196000.0,west bengal,,,5.0,hatchback
honda,city,automatic,4.0,petrol,,25437.0,1.0,1262000.0,maharashtra,,,5.0,sedan
ford,ecosport,manual,4.0,diesel,,68754.0,1.0,942000.0,maharashtra,,,5.0,suv
maruti,baleno,manual,8.0,petrol,,21825.0,1.0,479000.0,west bengal,,,5.0,hatchback
maruti,baleno,automatic,6.0,petrol,,19244.0,1.0,650000.0,delhi,,,5.0,hatchback
honda,city,automatic,5.0,petrol,,61148.0,1.0,1052000.0,gujarat,,,5.0,sedan
honda,jazz,automatic,6.0,petrol,,55412.0,1.0,720000.0,uttar pradesh,,,5.0,hatchback
maruti,vitara brezza,manual,4.0,petrol,,52055.0,1.0,877000.0,punjab,,,5.0,suv
honda,city,manual,5.0,petrol,,22758.0,1.0,362000.0,delhi,,,5.0,sedan
skoda,slavia,manual,2.0,petrol,,17658.0,1.0,1211000.0,tamil nadu,,,5.0,sedan
hyundai,alcazar,automatic,3.0,diesel,,29261.0,1.0,1965000.0,telangana,,,5.0,suv
maruti,ignis,manual,5.0,petrol,,37093.0,1.0,568000.0,delhi,,,5.0,hatchback
honda,city,manual,6.0,petrol,,36816.0,1.0,800000.0,karnataka,,,5.0,sedan
hyundai,venue,manual,3.0,petrol,,11850.0,1.0,832000.0,maharashtra,,,5.0,suv
hyundai,elite i20,automatic,6.0,petrol,,14434.0,1.0,768000.0,karnataka,,,5.0,hatchback
maruti,wagon r 1.0,manual,9.0,petrol,,23093.0,1.0,310000.0,west bengal,,,5.0,hatchback
honda,amaze,manual,6.0,petrol,,56112.0,1.0,299000.0,maharashtra,,,5.0,sedan
maruti,baleno,automatic,7.0,petrol,,29164.0,2.0,625000.0,haryana,,,5.0,hatchback
hyundai,elite i20,manual,8.0,petrol,,35991.0,1.0,531000.0,maharashtra,,,5.0,hatchback
maruti,alto,manual,4.0,petrol,,13864.0,1.0,336000.0,west bengal,,,5.0,hatchback
nissan,magnite,manual,2.0,petrol,,13614.0,1.0,688000.0,kerala,,,5.0,suv
honda,amaze,manual,2.0,petrol,,79633.0,1.0,670000.0,gujarat,,,5.0,sedan
nissan,micra,automatic,9.0,petrol,,82549.0,2.0,406000.0,tamil nadu,,,5.0,hatchback
hyundai,venue,manual,5.0,diesel,,116988.0,1.0,765000.0,tamil nadu,,,5.0,suv
hyundai,i10,manual,14.0,petrol,,42521.0,2.0,251000.0,karnataka,,,5.0,hatchback
renault,kiger,automatic,3.0,petrol,,11244.0,1.0,792000.0,uttar pradesh,,,5.0,hatchback
tata,tiago,manual,6.0,petrol,,29165.0,1.0,412000.0,maharashtra,,,5.0,hatchback
honda,amaze,manual,6.0,petrol,,121514.0,1.0,346000.0,,,,5.0,sedan
hyundai,i20,manual,10.0,petrol,,19842.0,1.0,361000.0,west bengal,,,5.0,hatchback
ford,ecosport,manual,7.0,diesel,,54120.0,2.0,546000.0,gujarat,,,5.0,suv
hyundai,new elantra,manual,6.0,petrol,,59230.0,1.0,923000.0,maharashtra,,,5.0,lux_sedan
maruti,baleno,automatic,6.0,petrol,,75764.0,2.0,649000.0,karnataka,,,5.0,hatchback
honda,jazz,automatic,8.0,petrol,,90889.0,3.0,505000.0,karnataka,,,5.0,hatchback
maruti,ciaz,manual,9.0,diesel,,84617.0,2.0,599000.0,maharashtra,,,5.0,sedan
hyundai,i10,manual,14.0,petrol,,31887.0,2.0,238000.0,maharashtra,,,5.0,hatchback
renault,kwid,automatic,6.0,petrol,,22865.0,1.0,424000.0,tamil nadu,,,5.0,hatchback
maruti,celerio,manual,4.0,petrol,,25268.0,1.0,433000.0,madhya pradesh,,,5.0,hatchback
hyundai,i10,manual,14.0,petrol,,62932.0,1.0,288000.0,karnataka,,,5.0,hatchback
hyundai,creta,automatic,4.0,petrol,,30420.0,1.0,1697000.0,karnataka,,,5.0,suv
maruti,s cross,manual,6.0,diesel,,122827.0,1.0,637000.0,haryana,,,5.0,suv
maruti,alto 800,manual,5.0,petrol,,2619.0,1.0,298000.0,west bengal,,,5.0,hatchback
hyundai,venue,automatic,3.0,petrol,,16168.0,2.0,1091000.0,delhi,,,5.0,suv
hyundai,elite i20,manual,7.0,diesel,,86324.0,1.0,668000.0,tamil nadu,,,5.0,hatchback
honda,amaze,manual,6.0,diesel,,68502.0,2.0,387000.0,karnataka,,,5.0,sedan
maruti,alto k10,manual,11.0,petrol,,87414.0,3.0,231000.0,karnataka,,,5.0,hatchback
hyundai,grand i10,automatic,8.0,petrol,,23573.0,1.0,497000.0,delhi,,,5.0,hatchback
maruti,swift,manual,12.0,diesel,,99479.0,1.0,452000.0,maharashtra,,,5.0,hatchback
hyundai,new santro,manual,4.0,cng,,18088.0,2.0,558000.0,haryana,,,5.0,hatchback
hyundai,elite i20,manual,7.0,petrol,,43206.0,1.0,640000.0,gujarat,,,5.0,hatchback
maruti,baleno,manual,6.0,petrol,,50874.0,1.0,559000.0,haryana,,,5.0,hatchback
hyundai,grand i10,manual,9.0,petrol,,70374.0,1.0,444000.0,karnataka,,,5.0,hatchback
maruti,wagon r 1.0,manual,8.0,petrol,,35303.0,2.0,417000.0,maharashtra,,,5.0,hatchback
maruti,swift,manual,10.0,petrol,,70344.0,1.0,378000.0,uttar pradesh,,,5.0,hatchback
mahindra,tuv300,manual,8.0,diesel,,29413.0,2.0,702000.0,karnataka,,,5.0,suv
hyundai,grand i10,manual,10.0,petrol,,36474.0,1.0,355000.0,delhi,,,5.0,hatchback
hyundai,grand i10,manual,7.0,petrol,,107891.0,2.0,439000.0,,,,5.0,hatchback
maruti,celerio x,manual,6.0,petrol,,54223.0,1.0,414000.0,rajasthan,,,5.0,hatchback
toyota,etios liva,manual,13.0,petrol,,86323.0,1.0,217000.0,bihar,,,5.0,hatchback
maruti,celerio,manual,3.0,petrol,,17759.0,1.0,591000.0,chandigarh,,,5.0,hatchback
renault,kwid,manual,3.0,petrol,,9490.0,1.0,469000.0,delhi,,,5.0,hatchback
hyundai,venue,manual,3.0,petrol,,40565.0,1.0,917000.0,bihar,,,5.0,suv
maruti,dzire,manual,6.0,petrol,,62621.0,1.0,566000.0,delhi,,,5.0,sedan
honda,city,automatic,4.0,petrol,,23378.0,1.0,1058000.0,bihar,,,5.0,sedan
renault,kwid,manual,5.0,petrol,,38183.0,1.0,413000.0,delhi,,,5.0,hatchback
hyundai,i10,manual,10.0,petrol,,66490.0,1.0,294000.0,delhi,,,5.0,hatchback
hyundai,elite i20,manual,7.0,petrol,,44843.0,1.0,740000.0,karnataka,,,5.0,hatchback
maruti,new wagon-r,manual,4.0,petrol,,75084.0,1.0,557000.0,telangana,,,5.0,hatchback
maruti,swift dzire,manual,8.0,petrol,,58789.0,1.0,575000.0,tamil nadu,,,5.0,sedan
maruti,vitara brezza,manual,6.0,diesel,,98557.0,1.0,591000.0,haryana,,,5.0,suv
hyundai,elite i20,manual,6.0,cng,,111528.0,2.0,623000.0,maharashtra,,,5.0,hatchback
maruti,new wagon-r,manual,5.0,petrol,,41599.0,1.0,544000.0,haryana,,,5.0,hatchback
maruti,alto 800,manual,7.0,petrol,,51498.0,1.0,314000.0,punjab,,,5.0,hatchback
maruti,baleno,manual,3.0,petrol,,13473.0,1.0,723000.0,delhi,,,5.0,hatchback
renault,kwid,manual,5.0,petrol,,25519.0,2.0,319000.0,haryana,,,5.0,hatchback
hyundai,elite i20,manual,7.0,petrol,,29591.0,1.0,709000.0,karnataka,,,5.0,hatchback
hyundai,elite i20,manual,8.0,petrol,,63863.0,1.0,553000.0,uttar pradesh,,,5.0,hatchback
hyundai,grand i10,manual,7.0,petrol,,55734.0,1.0,477000.0,tamil nadu,,,5.0,hatchback
maruti,wagon r 1.0,automatic,6.0,petrol,,40468.0,1.0,442000.0,gujarat,,,5.0,hatchback
toyota,corolla altis,manual,14.0,petrol,,46034.0,1.0,269000.0,delhi,,,5.0,lux_sedan
maruti,new wagon-r,manual,5.0,petrol,,19001.0,1.0,445000.0,west bengal,,,5.0,hatchback
hyundai,creta,automatic,8.0,diesel,,93671.0,1.0,834000.0,haryana,,,5.0,suv
honda,city,manual,10.0,diesel,,93441.0,1.0,565000.0,tamil nadu,,,5.0,sedan
hyundai,venue,manual,3.0,petrol,,32388.0,1.0,907000.0,tamil nadu,,,5.0,suv
tata,nexon,manual,3.0,diesel,,73053.0,1.0,991000.0,telangana,,,5.0,suv
hyundai,venue,manual,4.0,petrol,,77547.0,1.0,731000.0,punjab,,,5.0,suv
hyundai,i20,manual,10.0,petrol,,59025.0,1.0,409000.0,delhi,,,5.0,hatchback
hyundai,creta,manual,7.0,petrol,,32301.0,1.0,1086000.0,karnataka,,,5.0,suv
maruti,wagon r 1.0,manual,14.0,petrol,,28235.0,1.0,193000.0,delhi,,,5.0,hatchback
honda,city,automatic,9.0,petrol,,11877.0,1.0,937000.0,karnataka,,,5.0,sedan
maruti,wagon r 1.0,manual,12.0,petrol,,99451.0,2.0,319000.0,tamil nadu,,,5.0,hatchback
tata,altroz,manual,4.0,petrol,,24616.0,1.0,782000.0,karnataka,,,5.0,hatchback
maruti,dzire,manual,6.0,petrol,,83208.0,2.0,597000.0,punjab,,,5.0,sedan
datsun,redi go,manual,5.0,petrol,,33615.0,1.0,327000.0,tamil nadu,,,5.0,hatchback
maruti,swift,manual,10.0,petrol,,51105.0,2.0,472800.0,karnataka,,,5.0,hatchback
honda,city,manual,5.0,petrol,,17513.0,1.0,974000.0,telangana,,,5.0,sedan
ford,ecosport,manual,6.0,diesel,,93671.0,1.0,710000.0,haryana,,,5.0,suv
maruti,wagon r 1.0,manual,10.0,petrol,,54615.0,1.0,315000.0,haryana,,,5.0,hatchback
hyundai,grand i10 nios,manual,5.0,petrol,,85747.0,1.0,636000.0,gujarat,,,5.0,hatchback
maruti,baleno,manual,7.0,petrol,,99536.0,1.0,481300.0,west bengal,,,5.0,hatchback
maruti,new wagon-r,manual,3.0,petrol,,10663.0,1.0,600000.0,maharashtra,,,5.0,hatchback
renault,kwid,automatic,2.0,petrol,,15801.0,1.0,563000.0,delhi,,,5.0,hatchback
maruti,new wagon-r,manual,2.0,cng,,42764.0,1.0,622000.0,haryana,,,5.0,hatchback
honda,city,manual,6.0,petrol,,76483.0,2.0,658000.0,gujarat,,,5.0,sedan
renault,kwid,automatic,7.0,petrol,,97675.0,1.0,343000.0,maharashtra,,,5.0,hatchback
maruti,new wagon-r,manual,2.0,cng,,23403.0,1.0,711000.0,maharashtra,,,5.0,hatchback
hyundai,i10,manual,9.0,petrol,,45815.0,1.0,350000.0,maharashtra,,,5.0,hatchback
volkswagen,polo,manual,5.0,petrol,,42600.0,1.0,560000.0,gujarat,,,5.0,hatchback
maruti,wagon r 1.0,manual,11.0,petrol,,31462.0,2.0,264000.0,maharashtra,,,5.0,hatchback
maruti,baleno,manual,4.0,petrol,,25533.0,2.0,553000.0,haryana,,,5.0,hatchback
maruti,swift,manual,10.0,petrol,,65544.0,1.0,419000.0,haryana,,,5.0,hatchback
renault,triber,manual,2.0,petrol,,4614.0,1.0,807000.0,tamil nadu,,,5.0,suv
maruti,alto k10,manual,8.0,petrol,,18822.0,2.0,324000.0,maharashtra,,,5.0,hatchback
hyundai,new santro,manual,4.0,petrol,,21668.0,1.0,362000.0,chandigarh,,,5.0,hatchback
maruti,swift dzire,manual,8.0,diesel,,83384.0,1.0,398000.0,maharashtra,,,5.0,sedan
maruti,s cross,manual,4.0,petrol,,34624.0,1.0,975000.0,karnataka,,,5.0,suv
tata,nexon,manual,3.0,petrol,,44641.0,1.0,896000.0,telangana,,,5.0,suv
ford,ecosport,manual,5.0,petrol,,7288.0,1.0,870000.0,maharashtra,,,5.0,suv
maruti,celerio,manual,5.0,cng,,57607.0,1.0,510000.0,gujarat,,,5.0,hatchback
maruti,celerio,automatic,7.0,petrol,,107963.0,1.0,412000.0,,,,5.0,hatchback
maruti,swift,manual,10.0,diesel,,75360.0,2.0,381000.0,chandigarh,,,5.0,hatchback
maruti,alto 800,manual,10.0,petrol,,35591.0,2.0,242000.0,rajasthan,,,5.0,hatchback
hyundai,creta,manual,6.0,petrol,,50388.0,2.0,759000.0,maharashtra,,,5.0,suv
hyundai,grand i10,manual,7.0,petrol,,46783.0,1.0,471000.0,uttar pradesh,,,5.0,hatchback
hyundai,elite i20,manual,7.0,petrol,,77448.0,2.0,538000.0,tamil nadu,,,5.0,hatchback
maruti,dzire,manual,6.0,diesel,,49627.0,1.0,658000.0,haryana,,,5.0,sedan
hyundai,eon,manual,10.0,petrol,,46798.0,2.0,311000.0,karnataka,,,5.0,hatchback
hyundai,elite i20,manual,6.0,diesel,,69510.0,1.0,749000.0,telangana,,,5.0,hatchback
hyundai,grand i10,manual,8.0,petrol,,27993.0,2.0,429000.0,gujarat,,,5.0,hatchback
hyundai,elite i20,manual,9.0,petrol,,94013.0,1.0,618000.0,karnataka,,,5.0,hatchback
skoda,rapid,automatic,4.0,petrol,,36392.0,1.0,1042000.0,uttar pradesh,,,5.0,sedan
maruti,celerio,manual,10.0,cng,,59440.0,1.0,393000.0,maharashtra,,,5.0,hatchback
maruti,dzire,manual,7.0,diesel,,86802.0,2.0,400000.0,gujarat,,,5.0,sedan
kia,sonet,manual,4.0,petrol,,12461.0,1.0,1209000.0,delhi,,,5.0,suv
hyundai,grand i10 nios,manual,4.0,petrol,,39269.0,1.0,548000.0,madhya pradesh,,,5.0,hatchback
renault,kiger,manual,3.0,petrol,,47055.0,1.0,679000.0,telangana,,,5.0,hatchback
renault,kwid,manual,5.0,petrol,,12873.0,1.0,390000.0,west bengal,,,5.0,hatchback
honda,brio,manual,9.0,petrol,,22985.0,2.0,408000.0,karnataka,,,5.0,hatchback
maruti,wagon r 1.0,manual,8.0,cng,,83485.0,1.0,410000.0,maharashtra,,,5.0,hatchback
honda,city,manual,6.0,petrol,,75603.0,1.0,634000.0,delhi,,,5.0,sedan
maruti,celerio,manual,3.0,cng,,58536.0,1.0,592000.0,maharashtra,,,5.0,hatchback
honda,amaze,automatic,10.0,petrol,,34644.0,1.0,892000.0,karnataka,,,5.0,sedan
maruti,swift,manual,12.0,diesel,,89503.0,2.0,400000.0,andhra pradesh,,,5.0,hatchback
hyundai,new santro,manual,5.0,petrol,,42913.0,1.0,425000.0,rajasthan,,,5.0,hatchback
renault,kwid,manual,7.0,petrol,,27168.0,1.0,376000.0,karnataka,,,5.0,hatchback
tata,tiago,manual,4.0,petrol,,52112.0,2.0,475000.0,bihar,,,5.0,hatchback
honda,city,manual,10.0,petrol,,47511.0,1.0,579000.0,maharashtra,,,5.0,sedan
renault,kwid,automatic,5.0,petrol,,32692.0,2.0,388000.0,delhi,,,5.0,hatchback
jeep,compass,automatic,5.0,petrol,,23457.0,1.0,1690000.0,telangana,,,7.0,lux_suv
maruti,swift,manual,13.0,petrol,,91984.0,2.0,245000.0,bihar,,,5.0,hatchback
maruti,celerio,manual,9.0,cng,,8038.0,2.0,353000.0,maharashtra,,,5.0,hatchback
maruti,baleno,manual,6.0,petrol,,44712.0,1.0,614000.0,maharashtra,,,5.0,hatchback
maruti,wagon r 1.0,manual,10.0,petrol,,43775.0,2.0,288000.0,bihar,,,5.0,hatchback
maruti,baleno,automatic,8.0,petrol,,47628.0,1.0,505000.0,delhi,,,5.0,hatchback
maruti,alto 800,manual,6.0,petrol,,17784.0,1.0,340000.0,maharashtra,,,5.0,hatchback
maruti,s presso,manual,2.0,petrol,,6267.0,1.0,448000.0,bihar,,,5.0,hatchback
hyundai,elite i20,manual,6.0,petrol,,46184.0,2.0,574000.0,haryana,,,5.0,hatchback
tata,nexon,automatic,5.0,petrol,,23457.0,1.0,917000.0,haryana,,,5.0,suv
maruti,ignis,automatic,4.0,petrol,,14956.0,1.0,705000.0,telangana,,,5.0,hatchback
maruti,celerio,automatic,5.0,petrol,,26026.0,1.0,562000.0,delhi,,,5.0,hatchback
hyundai,grand i10 nios,manual,2.0,petrol,,15122.0,1.0,614000.0,haryana,,,5.0,hatchback
maruti,baleno,manual,8.0,petrol,,68584.0,1.0,454000.0,delhi,,,5.0,hatchback
hyundai,new santro,manual,6.0,petrol,,7500.0,1.0,508000.0,maharashtra,,,5.0,hatchback
hyundai,grand i10,manual,8.0,petrol,,26713.0,3.0,314000.0,west bengal,,,5.0,hatchback
toyota,corolla altis,manual,6.0,petrol,,54068.0,1.0,927000.0,maharashtra,,,5.0,lux_sedan
maruti,baleno,manual,3.0,petrol,,28561.0,1.0,805000.0,gujarat,,,5.0,hatchback
hyundai,verna,manual,11.0,petrol,,77895.0,1.0,315000.0,maharashtra,,,5.0,sedan
hyundai,i10,manual,13.0,petrol,,31584.0,2.0,199000.0,haryana,,,5.0,hatchback
honda,city,manual,6.0,petrol,,64982.0,2.0,823000.0,telangana,,,5.0,sedan
hyundai,elite i20,manual,7.0,petrol,,82374.0,1.0,528000.0,delhi,,,5.0,hatchback
maruti,ciaz,manual,6.0,petrol,,33851.0,1.0,411000.0,maharashtra,,,5.0,sedan
maruti,dzire,manual,5.0,petrol,,66211.0,1.0,401000.0,kerala,,,5.0,sedan
maruti,celerio,manual,6.0,petrol,,54589.0,1.0,422000.0,maharashtra,,,5.0,hatchback
maruti,swift,manual,6.0,diesel,,66434.0,1.0,654000.0,haryana,,,5.0,hatchback
hyundai,verna,manual,5.0,diesel,,79501.0,1.0,905000.0,karnataka,,,5.0,sedan
maruti,vitara brezza,manual,4.0,petrol,,40725.0,1.0,862000.0,gujarat,,,5.0,suv
renault,triber,manual,5.0,cng,,65561.0,1.0,624000.0,maharashtra,,,5.0,suv
maruti,celerio,automatic,4.0,petrol,,29864.0,3.0,512000.0,tamil nadu,,,5.0,hatchback
hyundai,grand i10,manual,7.0,petrol,,28327.0,1.0,541000.0,karnataka,,,5.0,hatchback
honda,city,automatic,10.0,petrol,,62015.0,2.0,622000.0,andhra pradesh,,,5.0,sedan
tata,punch,manual,2.0,petrol,,2571.0,1.0,651000.0,bihar,,,5.0,suv
skoda,rapid,manual,5.0,diesel,,77171.0,1.0,648000.0,maharashtra,,,5.0,sedan
renault,duster,manual,10.0,diesel,,94879.0,1.0,454000.0,telangana,,,5.0,suv
maruti,wagon r 1.0,manual,9.0,petrol,,35153.0,1.0,333000.0,maharashtra,,,5.0,hatchback
honda,city,manual,3.0,petrol,,30247.0,1.0,1103000.0,tamil nadu,,,5.0,sedan
maruti,swift,manual,11.0,petrol,,98142.0,2.0,325000.0,delhi,,,5.0,hatchback
maruti,alto,manual,4.0,cng,,25115.0,1.0,423000.0,haryana,,,5.0,hatchback
hyundai,i10,manual,13.0,petrol,,63418.0,1.0,237000.0,rajasthan,,,5.0,hatchback
datsun,redi go,manual,7.0,petrol,,32258.0,1.0,228000.0,kerala,,,5.0,hatchback
hyundai,i10,manual,10.0,petrol,,55011.0,1.0,256000.0,uttar pradesh,,,5.0,hatchback
maruti,swift,manual,3.0,petrol,,51558.0,1.0,556000.0,haryana,,,5.0,hatchback
hyundai,i20,manual,13.0,petrol,,83121.0,1.0,294000.0,tamil nadu,,,5.0,hatchback
maruti,alto 800,manual,6.0,petrol,,51272.0,1.0,343000.0,punjab,,,5.0,hatchback
maruti,celerio,automatic,9.0,petrol,,27823.0,1.0,405000.0,maharashtra,,,5.0,hatchback
hyundai,elite i20,manual,7.0,petrol,,18369.0,1.0,536000.0,maharashtra,,,5.0,hatchback
hyundai,i20,manual,14.0,petrol,,43703.0,1.0,188200.0,delhi,,,5.0,hatchback
hyundai,i10,automatic,13.0,petrol,,61609.0,2.0,328000.0,andhra pradesh,,,5.0,hatchback
maruti,ciaz,automatic,6.0,petrol,,75980.0,1.0,762000.0,maharashtra,,,5.0,sedan
mahindra,tuv300,manual,8.0,diesel,,74241.0,2.0,611000.0,gujarat,,,5.0,suv
volkswagen,vento,automatic,3.0,petrol,,21449.0,1.0,1246000.0,haryana,,,5.0,sedan
maruti,ignis,manual,6.0,petrol,,68785.0,1.0,405500.0,haryana,,,5.0,hatchback
maruti,ignis,automatic,6.0,petrol,,11662.0,1.0,573000.0,maharashtra,,,5.0,hatchback
maruti,swift,manual,10.0,petrol,,66156.0,2.0,409000.0,maharashtra,,,5.0,hatchback
honda,brio,manual,7.0,petrol,,44735.0,1.0,376000.0,maharashtra,,,5.0,hatchback
tata,altroz,manual,4.0,petrol,,29728.0,2.0,614000.0,kerala,,,5.0,hatchback
maruti,swift,manual,10.0,petrol,,40408.0,1.0,468000.0,karnataka,,,5.0,hatchback
honda,wr-v,manual,7.0,petrol,,110339.0,1.0,580000.0,,,,5.0,suv
hyundai,eon,manual,8.0,petrol,,72027.0,1.0,271000.0,bihar,,,5.0,hatchback
maruti,swift,manual,10.0,petrol,,44992.0,1.0,372000.0,uttar pradesh,,,5.0,hatchback
maruti,wagon r 1.0,manual,8.0,petrol,,41747.0,1.0,382000.0,bihar,,,5.0,hatchback
maruti,baleno,automatic,7.0,petrol,,37678.0,1.0,670000.0,tamil nadu,,,5.0,hatchback
hyundai,grand i10,manual,7.0,petrol,,15523.0,2.0,582000.0,karnataka,,,5.0,hatchback
hyundai,verna,manual,7.0,diesel,,79564.0,1.0,688000.0,gujarat,,,5.0,sedan
tata,tiago,automatic,5.0,petrol,,53799.0,1.0,505650.0,haryana,,,5.0,hatchback
maruti,swift,manual,7.0,petrol,,14097.0,2.0,518000.0,delhi,,,5.0,hatchback
hyundai,grand i10,manual,5.0,petrol,,19350.0,1.0,561000.0,maharashtra,,,5.0,hatchback
